Date,PowerType,Electricity,TotalElectricity
2022/03/14 21:00,Consume,8961.54,2947.64
2022/03/14 22:00,SolarPower,3418.88,6366.52
2022/03/14 22:00,HydroPower,4863.64,11230.16
2022/03/14 22:00,WindPower,3337.62,14567.78
2022/03/14 22:00,Consume,857.49,13710.29
2022/03/14 23:00,SolarPower,1540.64,15250.93
2022/03/14 23:00,HydroPower,3158.19,18409.12
2022/03/14 23:00,WindPower,2400.52,20809.64
2022/03/14 23:00,Consume,3015.95,17793.69
2022/03/15 00:00,SolarPower,4435.15,22228.84
2022/03/15 00:00,HydroPower,1307.77,23536.61
2022/03/15 00:00,WindPower,3165.55,26702.16
2022/03/15 00:00,Consume,137.74,26564.42
2022/03/15 01:00,SolarPower,4102.08,30666.5
2022/03/15 01:00,HydroPower,2871.53,33538.03
2022/03/15 01:00,WindPower,2949.36,36487.39
2022/03/15 01:00,Consume,14732.59,21754.8
2022/03/15 02:00,SolarPower,293.89,22048.69
2022/03/15 02:00,HydroPower,897.21,22945.9
2022/03/15 02:00,WindPower,1787.85,24733.75
2022/03/15 02:00,Consume,19621.82,5111.93
2022/03/15 03:00,SolarPower,751.57,5863.5
2022/03/15 03:00,HydroPower,4650.02,10513.52
2022/03/15 03:00,WindPower,2287.62,12801.14
2022/03/15 03:00,Consume,6726.28,6074.86
2022/03/15 04:00,SolarPower,2236.17,8311.03
2022/03/15 04:00,HydroPower,3306.91,11617.94
2022/03/15 04:00,WindPower,4042.93,15660.87
2022/03/15 04:00,Consume,973.02,14687.85
2022/03/15 05:00,SolarPower,3311.0,17998.85
2022/03/15 05:00,HydroPower,1500.2,19499.05
2022/03/15 05:00,WindPower,3947.72,23446.77
2022/03/15 05:00,Consume,15131.78,8314.99
2022/03/15 06:00,SolarPower,1007.23,9322.22
2022/03/15 06:00,HydroPower,2871.27,12193.49
2022/03/15 06:00,WindPower,2739.08,14932.57
2022/03/15 06:00,Consume,13012.18,1920.39
2022/03/15 07:00,SolarPower,4100.16,6020.55
2022/03/15 07:00,HydroPower,2277.08,8297.63
2022/03/15 07:00,WindPower,1057.49,9355.12
2022/03/15 07:00,Consume,7926.57,1428.55
2022/03/15 08:00,SolarPower,2336.59,3765.14
2022/03/15 08:00,HydroPower,1623.36,5388.5
2022/03/15 08:00,WindPower,334.77,5723.27
2022/03/15 08:00,Consume,3413.46,2309.81
2022/03/15 09:00,SolarPower,3622.86,5932.67
2022/03/15 09:00,HydroPower,931.01,6863.68
2022/03/15 09:00,WindPower,4571.08,11434.76
2022/03/15 09:00,Consume,6694.78,4739.98
2022/03/15 10:00,SolarPower,3699.8,8439.78
2022/03/15 10:00,HydroPower,4977.98,13417.76
2022/03/15 10:00,WindPower,142.45,13560.21
2022/03/15 10:00,Consume,1793.63,11766.58
2022/03/15 11:00,SolarPower,3099.69,14866.27
2022/03/15 11:00,HydroPower,425.57,15291.84
2022/03/15 11:00,WindPower,3605.23,18897.07
2022/03/15 11:00,Consume,10717.17,8179.9
2022/03/15 12:00,SolarPower,1556.42,9736.32
2022/03/15 12:00,HydroPower,4359.83,14096.15
2022/03/15 12:00,WindPower,744.27,14840.42
2022/03/15 12:00,Consume,4391.0,10449.42
2022/03/15 13:00,SolarPower,2725.77,13175.19
2022/03/15 13:00,HydroPower,2448.25,15623.44
2022/03/15 13:00,WindPower,4577.08,20200.52
2022/03/15 13:00,Consume,16997.09,3203.43
2022/03/15 14:00,SolarPower,1066.06,4269.49
2022/03/15 14:00,HydroPower,4343.04,8612.53
2022/03/15 14:00,WindPower,241.7,8854.23
2022/03/15 14:00,Consume,2634.43,6219.8
2022/03/15 15:00,SolarPower,2847.74,9067.54
2022/03/15 15:00,HydroPower,3110.75,12178.29
2022/03/15 15:00,WindPower,928.89,13107.18
2022/03/15 15:00,Consume,11426.42,1680.76
2022/03/15 16:00,SolarPower,2257.81,3938.57
2022/03/15 16:00,HydroPower,2887.93,6826.5
2022/03/15 16:00,WindPower,902.85,7729.35
2022/03/15 16:00,Consume,5581.8,2147.55
2022/03/15 17:00,SolarPower,1344.01,3491.56
2022/03/15 17:00,HydroPower,4475.73,7967.29
2022/03/15 17:00,WindPower,3433.68,11400.97
2022/03/15 17:00,Consume,5129.19,6271.78
2022/03/15 18:00,SolarPower,3802.24,10074.02
2022/03/15 18:00,HydroPower,4648.51,14722.53
2022/03/15 18:00,WindPower,1629.67,16352.2
2022/03/15 18:00,Consume,43.46,16308.74
2022/03/15 19:00,SolarPower,332.08,16640.82
2022/03/15 19:00,HydroPower,4247.56,20888.38
2022/03/15 19:00,WindPower,4485.83,25374.21
2022/03/15 19:00,Consume,17690.51,7683.7
2022/03/15 20:00,SolarPower,1125.33,8809.03
2022/03/15 20:00,HydroPower,2537.83,11346.86
2022/03/15 20:00,WindPower,1806.81,13153.67
2022/03/15 20:00,Consume,10832.15,2321.52
2022/03/15 21:00,SolarPower,4868.9,7190.42
2022/03/15 21:00,HydroPower,4183.76,11374.18
2022/03/15 21:00,WindPower,3924.04,15298.22
2022/03/15 21:00,Consume,14011.62,1286.6
2022/03/15 22:00,SolarPower,940.4,2227.0
2022/03/15 22:00,HydroPower,2400.07,4627.07
2022/03/15 22:00,WindPower,4053.49,8680.56
2022/03/15 22:00,Consume,6432.71,2247.85
2022/03/15 23:00,SolarPower,2171.51,4419.36
2022/03/15 23:00,HydroPower,2417.76,6837.12
2022/03/15 23:00,WindPower,1798.42,8635.54
2022/03/15 23:00,Consume,3949.07,4686.47
2022/03/16 00:00,SolarPower,4517.96,9204.43
2022/03/16 00:00,HydroPower,2035.0,11239.43
2022/03/16 00:00,WindPower,972.48,12211.91
2022/03/16 00:00,Consume,2490.78,9721.13
2022/03/16 01:00,SolarPower,4550.75,14271.88
2022/03/16 01:00,HydroPower,3927.5,18199.38
2022/03/16 01:00,WindPower,732.88,18932.26
2022/03/16 01:00,Consume,9790.21,9142.05
2022/03/16 02:00,SolarPower,3027.32,12169.37
2022/03/16 02:00,HydroPower,1953.28,14122.65
2022/03/16 02:00,WindPower,4479.84,18602.49
2022/03/16 02:00,Consume,7459.41,11143.08
2022/03/16 03:00,SolarPower,3287.59,14430.67
2022/03/16 03:00,HydroPower,4678.21,19108.88
2022/03/16 03:00,WindPower,327.75,19436.63
2022/03/16 03:00,Consume,9930.45,9506.18
2022/03/16 04:00,SolarPower,1130.28,10636.46
2022/03/16 04:00,HydroPower,597.34,11233.8
2022/03/16 04:00,WindPower,1801.08,13034.88
2022/03/16 04:00,Consume,10804.91,2229.97
2022/03/16 05:00,SolarPower,4340.04,6570.01
2022/03/16 05:00,HydroPower,4884.03,11454.04
2022/03/16 05:00,WindPower,334.59,11788.63
2022/03/16 05:00,Consume,8328.18,3460.45
2022/03/16 06:00,SolarPower,3704.66,7165.11
2022/03/16 06:00,HydroPower,3792.08,10957.19
2022/03/16 06:00,WindPower,112.91,11070.1
2022/03/16 06:00,Consume,7297.42,3772.68
2022/03/16 07:00,SolarPower,213.71,3986.39
2022/03/16 07:00,HydroPower,899.6,4885.99
2022/03/16 07:00,WindPower,4767.86,9653.85
2022/03/16 07:00,Consume,682.47,8971.38
2022/03/16 08:00,SolarPower,1375.62,10347.0
2022/03/16 08:00,HydroPower,1242.95,11589.95
2022/03/16 08:00,WindPower,3959.66,15549.61
2022/03/16 08:00,Consume,2246.85,13302.76
2022/03/16 09:00,SolarPower,4705.82,18008.58
2022/03/16 09:00,HydroPower,4168.62,22177.2
2022/03/16 09:00,WindPower,3162.33,25339.53
2022/03/16 09:00,Consume,18594.85,6744.68
2022/03/16 10:00,SolarPower,1100.29,7844.97
2022/03/16 10:00,HydroPower,2431.22,10276.19
2022/03/16 10:00,WindPower,4784.05,15060.24
2022/03/16 10:00,Consume,8986.85,6073.39
2022/03/16 11:00,SolarPower,450.7,6524.09
2022/03/16 11:00,HydroPower,1195.5,7719.59
2022/03/16 11:00,WindPower,1665.34,9384.93
2022/03/16 11:00,Consume,5115.11,4269.82
2022/03/16 12:00,SolarPower,319.19,4589.01
2022/03/16 12:00,HydroPower,342.58,4931.59
2022/03/16 12:00,WindPower,4319.16,9250.75
2022/03/16 12:00,Consume,282.28,8968.47
2022/03/16 13:00,SolarPower,441.13,9409.6
2022/03/16 13:00,HydroPower,1750.93,11160.53
2022/03/16 13:00,WindPower,2196.88,13357.41
2022/03/16 13:00,Consume,11076.15,2281.26
2022/03/16 14:00,SolarPower,835.49,3116.75
2022/03/16 14:00,HydroPower,1574.24,4690.99
2022/03/16 14:00,WindPower,1720.9,6411.89
2022/03/16 14:00,Consume,4343.22,2068.67
2022/03/16 15:00,SolarPower,821.89,2890.56
2022/03/16 15:00,HydroPower,4127.62,7018.18
2022/03/16 15:00,WindPower,3232.91,10251.09
2022/03/16 15:00,Consume,10246.01,5.08
2022/03/16 16:00,SolarPower,86.55,91.63
2022/03/16 16:00,HydroPower,1211.2,1302.83
2022/03/16 16:00,WindPower,4514.69,5817.52
2022/03/16 16:00,Consume,3739.65,2077.87
2022/03/16 17:00,SolarPower,2292.35,4370.22
2022/03/16 17:00,HydroPower,924.73,5294.95
2022/03/16 17:00,WindPower,2914.04,8208.99
2022/03/16 17:00,Consume,7544.56,664.43
2022/03/16 18:00,SolarPower,1322.62,1987.05
2022/03/16 18:00,HydroPower,2339.0,4326.05
2022/03/16 18:00,WindPower,4995.7,9321.75
2022/03/16 18:00,Consume,8723.18,598.57
2022/03/16 19:00,SolarPower,1751.92,2350.49
2022/03/16 19:00,HydroPower,1147.5,3497.99
2022/03/16 19:00,WindPower,2472.36,5970.35
2022/03/16 19:00,Consume,2994.49,2975.86
2022/03/16 20:00,SolarPower,3501.28,6477.14
2022/03/16 20:00,HydroPower,2907.41,9384.55
2022/03/16 20:00,WindPower,3164.62,12549.17
2022/03/16 20:00,Consume,6750.4,5798.77
2022/03/16 21:00,SolarPower,784.45,6583.22
2022/03/16 21:00,HydroPower,3079.35,9662.57
2022/03/16 21:00,WindPower,4919.46,14582.03
2022/03/16 21:00,Consume,6611.71,7970.32
2022/03/16 22:00,SolarPower,3071.18,11041.5
2022/03/16 22:00,HydroPower,1839.7,12881.2
2022/03/16 22:00,WindPower,4402.36,17283.56
2022/03/16 22:00,Consume,2049.53,15234.03
2022/03/16 23:00,SolarPower,4664.64,19898.67
2022/03/16 23:00,HydroPower,375.46,20274.13
2022/03/16 23:00,WindPower,2024.78,22298.91
2022/03/16 23:00,Consume,18599.94,3698.97
2022/03/17 00:00,SolarPower,565.82,4264.79
2022/03/17 00:00,HydroPower,3401.09,7665.88
2022/03/17 00:00,WindPower,1160.18,8826.06
2022/03/17 00:00,Consume,8146.21,679.85
2022/03/17 01:00,SolarPower,612.51,1292.36
2022/03/17 01:00,HydroPower,3991.45,5283.81
2022/03/17 01:00,WindPower,361.91,5645.72
2022/03/17 01:00,Consume,3325.13,2320.59
2022/03/17 02:00,SolarPower,3492.11,5812.7
2022/03/17 02:00,HydroPower,3571.66,9384.36
2022/03/17 02:00,WindPower,1652.35,11036.71
2022/03/17 02:00,Consume,6465.73,4570.98
2022/03/17 03:00,SolarPower,4296.06,8867.04
2022/03/17 03:00,HydroPower,2722.08,11589.12
2022/03/17 03:00,WindPower,3392.43,14981.55
2022/03/17 03:00,Consume,7906.75,7074.8
2022/03/17 04:00,SolarPower,2077.1,9151.9
2022/03/17 04:00,HydroPower,427.42,9579.32
2022/03/17 04:00,WindPower,1824.26,11403.58
2022/03/17 04:00,Consume,7563.44,3840.14
2022/03/17 05:00,SolarPower,167.7,4007.84
2022/03/17 05:00,HydroPower,1533.21,5541.05
2022/03/17 05:00,WindPower,1131.48,6672.53
2022/03/17 05:00,Consume,6218.56,453.97
2022/03/17 06:00,SolarPower,319.22,773.19
2022/03/17 06:00,HydroPower,184.71,957.9
2022/03/17 06:00,WindPower,4393.21,5351.11
2022/03/17 06:00,Consume,3488.24,1862.87
2022/03/17 07:00,SolarPower,3990.31,5853.18
2022/03/17 07:00,HydroPower,4959.21,10812.39
2022/03/17 07:00,WindPower,4300.78,15113.17
2022/03/17 07:00,Consume,4390.95,10722.22
2022/03/17 08:00,SolarPower,3443.37,14165.59
2022/03/17 08:00,HydroPower,2771.49,16937.08
2022/03/17 08:00,WindPower,4107.49,21044.57
2022/03/17 08:00,Consume,10380.22,10664.35
2022/03/17 09:00,SolarPower,940.6,11604.95
2022/03/17 09:00,HydroPower,4789.1,16394.05
2022/03/17 09:00,WindPower,2482.19,18876.24
2022/03/17 09:00,Consume,12467.62,6408.62
2022/03/17 10:00,SolarPower,428.2,6836.82
2022/03/17 10:00,HydroPower,981.01,7817.83
2022/03/17 10:00,WindPower,1420.91,9238.74
2022/03/17 10:00,Consume,6056.89,3181.85
2022/03/17 11:00,SolarPower,3081.18,6263.03
2022/03/17 11:00,HydroPower,1203.73,7466.76
2022/03/17 11:00,WindPower,2900.72,10367.48
2022/03/17 11:00,Consume,7699.92,2667.56
2022/03/17 12:00,SolarPower,2596.39,5263.95
2022/03/17 12:00,HydroPower,3608.28,8872.23
2022/03/17 12:00,WindPower,2519.86,11392.09
2022/03/17 12:00,Consume,4152.4,7239.69
2022/03/17 13:00,SolarPower,1482.1,8721.79
2022/03/17 13:00,HydroPower,4535.33,13257.12
2022/03/17 13:00,WindPower,576.16,13833.28
2022/03/17 13:00,Consume,3850.58,9982.7
2022/03/17 14:00,SolarPower,4157.41,14140.11
2022/03/17 14:00,HydroPower,3105.35,17245.46
2022/03/17 14:00,WindPower,1395.15,18640.61
2022/03/17 14:00,Consume,6320.17,12320.44
2022/03/17 15:00,SolarPower,3490.75,15811.19
2022/03/17 15:00,HydroPower,4253.56,20064.75
2022/03/17 15:00,WindPower,408.67,20473.42
2022/03/17 15:00,Consume,9749.8,10723.62
2022/03/17 16:00,SolarPower,702.1,11425.72
2022/03/17 16:00,HydroPower,3086.55,14512.27
2022/03/17 16:00,WindPower,1697.26,16209.53
2022/03/17 16:00,Consume,6808.93,9400.6
2022/03/17 17:00,SolarPower,1650.52,11051.12
2022/03/17 17:00,HydroPower,1220.17,12271.29
2022/03/17 17:00,WindPower,4639.52,16910.81
2022/03/17 17:00,Consume,5384.08,11526.73
2022/03/17 18:00,SolarPower,1959.24,13485.97
2022/03/17 18:00,HydroPower,2386.63,15872.6
2022/03/17 18:00,WindPower,1779.92,17652.52
2022/03/17 18:00,Consume,9229.02,8423.5
2022/03/17 19:00,SolarPower,3892.1,12315.6
2022/03/17 19:00,HydroPower,2891.59,15207.19
2022/03/17 19:00,WindPower,3138.56,18345.75
2022/03/17 19:00,Consume,8632.76,9712.99
2022/03/17 20:00,SolarPower,334.25,10047.24
2022/03/17 20:00,HydroPower,3407.1,13454.34
2022/03/17 20:00,WindPower,3654.57,17108.91
2022/03/17 20:00,Consume,4677.37,12431.54
2022/03/17 21:00,SolarPower,4746.69,17178.23
2022/03/17 21:00,HydroPower,1429.76,18607.99
2022/03/17 21:00,WindPower,3897.3,22505.29
2022/03/17 21:00,Consume,15206.9,7298.39
2022/03/17 22:00,SolarPower,3535.37,10833.76
2022/03/17 22:00,HydroPower,1670.97,12504.73
2022/03/17 22:00,WindPower,4582.08,17086.81
2022/03/17 22:00,Consume,8778.61,8308.2
2022/03/17 23:00,SolarPower,4990.52,13298.72
2022/03/17 23:00,HydroPower,4837.1,18135.82
2022/03/17 23:00,WindPower,3099.43,21235.25
2022/03/17 23:00,Consume,16671.45,4563.8
2022/03/18 00:00,SolarPower,678.54,5242.34
2022/03/18 00:00,HydroPower,116.6,5358.94
2022/03/18 00:00,WindPower,346.17,5705.11
2022/03/18 00:00,Consume,5344.11,361.0
2022/03/18 01:00,SolarPower,72.07,433.07
2022/03/18 01:00,HydroPower,1733.26,2166.33
2022/03/18 01:00,WindPower,1781.18,3947.51
2022/03/18 01:00,Consume,2405.7,1541.81
2022/03/18 02:00,SolarPower,1561.85,3103.66
2022/03/18 02:00,HydroPower,3796.18,6899.84
2022/03/18 02:00,WindPower,2108.74,9008.58
2022/03/18 02:00,Consume,556.22,8452.36
2022/03/18 03:00,SolarPower,2066.84,10519.2
2022/03/18 03:00,HydroPower,1621.12,12140.32
2022/03/18 03:00,WindPower,2222.61,14362.93
2022/03/18 03:00,Consume,7881.49,6481.44
2022/03/18 04:00,SolarPower,4390.63,10872.07
2022/03/18 04:00,HydroPower,3009.53,13881.6
2022/03/18 04:00,WindPower,39.93,13921.53
2022/03/18 04:00,Consume,115.95,13805.58
2022/03/18 05:00,SolarPower,1609.16,15414.74
2022/03/18 05:00,HydroPower,3579.82,18994.56
2022/03/18 05:00,WindPower,1354.52,20349.08
2022/03/18 05:00,Consume,12781.21,7567.87
2022/03/18 06:00,SolarPower,858.52,8426.39
2022/03/18 06:00,HydroPower,3248.96,11675.35
2022/03/18 06:00,WindPower,1274.89,12950.24
2022/03/18 06:00,Consume,165.54,12784.7
2022/03/18 07:00,SolarPower,1731.75,14516.45
2022/03/18 07:00,HydroPower,4898.15,19414.6
2022/03/18 07:00,WindPower,2121.09,21535.69
2022/03/18 07:00,Consume,5625.98,15909.71
2022/03/18 08:00,SolarPower,2629.14,18538.85
2022/03/18 08:00,HydroPower,718.99,19257.84
2022/03/18 08:00,WindPower,2798.94,22056.78
2022/03/18 08:00,Consume,18851.5,3205.28
2022/03/18 09:00,SolarPower,4517.9,7723.18
2022/03/18 09:00,HydroPower,3300.17,11023.35
2022/03/18 09:00,WindPower,7.03,11030.38
2022/03/18 09:00,Consume,4690.16,6340.22
2022/03/18 10:00,SolarPower,2121.32,8461.54
2022/03/18 10:00,HydroPower,3852.16,12313.7
2022/03/18 10:00,WindPower,2742.36,15056.06
2022/03/18 10:00,Consume,3104.92,11951.14
2022/03/18 11:00,SolarPower,3937.14,15888.28
2022/03/18 11:00,HydroPower,1398.85,17287.13
2022/03/18 11:00,WindPower,4923.84,22210.97
2022/03/18 11:00,Consume,5873.61,16337.36
2022/03/18 12:00,SolarPower,2496.93,18834.29
2022/03/18 12:00,HydroPower,397.46,19231.75
2022/03/18 12:00,WindPower,3516.1,22747.85
2022/03/18 12:00,Consume,15545.9,7201.95
2022/03/18 13:00,SolarPower,761.33,7963.28
2022/03/18 13:00,HydroPower,1218.65,9181.93
2022/03/18 13:00,WindPower,342.53,9524.46
2022/03/18 13:00,Consume,7957.19,1567.27
2022/03/18 14:00,SolarPower,1463.36,3030.63
2022/03/18 14:00,HydroPower,4333.35,7363.98
2022/03/18 14:00,WindPower,1394.25,8758.23
2022/03/18 14:00,Consume,2121.81,6636.42
2022/03/18 15:00,SolarPower,887.3,7523.72
2022/03/18 15:00,HydroPower,4254.62,11778.34
2022/03/18 15:00,WindPower,4556.36,16334.7
2022/03/18 15:00,Consume,14267.05,2067.65
2022/03/18 16:00,SolarPower,3532.11,5599.76
2022/03/18 16:00,HydroPower,2459.75,8059.51
2022/03/18 16:00,WindPower,1860.93,9920.44
2022/03/18 16:00,Consume,7330.28,2590.16
2022/03/18 17:00,SolarPower,2714.86,5305.02
2022/03/18 17:00,HydroPower,783.76,6088.78
2022/03/18 17:00,WindPower,3351.09,9439.87
2022/03/18 17:00,Consume,6193.31,3246.56
2022/03/18 18:00,SolarPower,1783.53,5030.09
2022/03/18 18:00,HydroPower,624.51,5654.6
2022/03/18 18:00,WindPower,4537.51,10192.11
2022/03/18 18:00,Consume,9632.73,559.38
2022/03/18 19:00,SolarPower,4814.67,5374.05
2022/03/18 19:00,HydroPower,3944.79,9318.84
2022/03/18 19:00,WindPower,4167.91,13486.75
2022/03/18 19:00,Consume,1980.64,11506.11
2022/03/18 20:00,SolarPower,2072.39,13578.5
2022/03/18 20:00,HydroPower,3013.34,16591.84
2022/03/18 20:00,WindPower,32.36,16624.2
2022/03/18 20:00,Consume,7965.05,8659.15
2022/03/18 21:00,SolarPower,997.93,9657.08
2022/03/18 21:00,HydroPower,3623.75,13280.83
2022/03/18 21:00,WindPower,3095.41,16376.24
2022/03/18 21:00,Consume,14329.84,2046.4
2022/03/18 22:00,SolarPower,4110.38,6156.78
2022/03/18 22:00,HydroPower,2546.9,8703.68
2022/03/18 22:00,WindPower,2183.83,10887.51
2022/03/18 22:00,Consume,1230.21,9657.3
2022/03/18 23:00,SolarPower,4837.91,14495.21
2022/03/18 23:00,HydroPower,1675.58,16170.79
2022/03/18 23:00,WindPower,4940.98,21111.77
2022/03/18 23:00,Consume,12297.94,8813.83
2022/03/19 00:00,SolarPower,3944.35,12758.18
2022/03/19 00:00,HydroPower,2806.17,15564.35
2022/03/19 00:00,WindPower,1220.25,16784.6
2022/03/19 00:00,Consume,5334.8,11449.8
2022/03/19 01:00,SolarPower,3717.44,15167.24
2022/03/19 01:00,HydroPower,363.78,15531.02
2022/03/19 01:00,WindPower,1346.45,16877.47
2022/03/19 01:00,Consume,12266.83,4610.64
2022/03/19 02:00,SolarPower,679.39,5290.03
2022/03/19 02:00,HydroPower,632.06,5922.09
2022/03/19 02:00,WindPower,468.47,6390.56
2022/03/19 02:00,Consume,2643.56,3747.0
2022/03/19 03:00,SolarPower,2101.76,5848.76
2022/03/19 03:00,HydroPower,4359.5,10208.26
2022/03/19 03:00,WindPower,1409.46,11617.72
2022/03/19 03:00,Consume,9861.97,1755.75
2022/03/19 04:00,SolarPower,4103.53,5859.28
2022/03/19 04:00,HydroPower,3585.03,9444.31
2022/03/19 04:00,WindPower,1077.18,10521.49
2022/03/19 04:00,Consume,7402.33,3119.16
2022/03/19 05:00,SolarPower,1908.47,5027.63
2022/03/19 05:00,HydroPower,518.31,5545.94
2022/03/19 05:00,WindPower,4931.43,10477.37
2022/03/19 05:00,Consume,2973.67,7503.7
2022/03/19 06:00,SolarPower,281.71,7785.41
2022/03/19 06:00,HydroPower,4029.4,11814.81
2022/03/19 06:00,WindPower,454.62,12269.43
2022/03/19 06:00,Consume,4339.47,7929.96
2022/03/19 07:00,SolarPower,1983.16,9913.12
2022/03/19 07:00,HydroPower,220.53,10133.65
2022/03/19 07:00,WindPower,3518.47,13652.12
2022/03/19 07:00,Consume,3004.13,10647.99
2022/03/19 08:00,SolarPower,2655.43,13303.42
2022/03/19 08:00,HydroPower,3600.16,16903.58
2022/03/19 08:00,WindPower,4027.09,20930.67
2022/03/19 08:00,Consume,19593.97,1336.7
2022/03/19 09:00,SolarPower,674.5,2011.2
2022/03/19 09:00,HydroPower,88.19,2099.39
2022/03/19 09:00,WindPower,2194.16,4293.55
2022/03/19 09:00,Consume,3838.59,454.96
2022/03/19 10:00,SolarPower,3.56,458.52
2022/03/19 10:00,HydroPower,3718.78,4177.3
2022/03/19 10:00,WindPower,2989.3,7166.6
2022/03/19 10:00,Consume,5179.0,1987.6
2022/03/19 11:00,SolarPower,2187.22,4174.82
2022/03/19 11:00,HydroPower,1450.32,5625.14
2022/03/19 11:00,WindPower,1037.4,6662.54
2022/03/19 11:00,Consume,496.86,6165.68
2022/03/19 12:00,SolarPower,2977.39,9143.07
2022/03/19 12:00,HydroPower,2591.72,11734.79
2022/03/19 12:00,WindPower,4885.53,16620.32
2022/03/19 12:00,Consume,13507.35,3112.97
2022/03/19 13:00,SolarPower,364.43,3477.4
2022/03/19 13:00,HydroPower,3379.3,6856.7
2022/03/19 13:00,WindPower,4983.49,11840.19
2022/03/19 13:00,Consume,6554.41,5285.78
2022/03/19 14:00,SolarPower,4727.43,10013.21
2022/03/19 14:00,HydroPower,3141.1,13154.31
2022/03/19 14:00,WindPower,2841.98,15996.29
2022/03/19 14:00,Consume,1615.03,14381.26
2022/03/19 15:00,SolarPower,1622.34,16003.6
2022/03/19 15:00,HydroPower,2956.28,18959.88
2022/03/19 15:00,WindPower,3718.91,22678.79
2022/03/19 15:00,Consume,14548.76,8130.03
2022/03/19 16:00,SolarPower,3402.37,11532.4
2022/03/19 16:00,HydroPower,2864.49,14396.89
2022/03/19 16:00,WindPower,4582.57,18979.46
2022/03/19 16:00,Consume,18845.75,133.71
2022/03/19 17:00,SolarPower,2708.96,2842.67
2022/03/19 17:00,HydroPower,4960.31,7802.98
2022/03/19 17:00,WindPower,3159.14,10962.12
2022/03/19 17:00,Consume,6546.22,4415.9
2022/03/19 18:00,SolarPower,971.45,5387.35
2022/03/19 18:00,HydroPower,1567.76,6955.11
2022/03/19 18:00,WindPower,1537.92,8493.03
2022/03/19 18:00,Consume,740.24,7752.79
2022/03/19 19:00,SolarPower,4525.99,12278.78
2022/03/19 19:00,HydroPower,1102.63,13381.41
2022/03/19 19:00,WindPower,2105.02,15486.43
2022/03/19 19:00,Consume,5856.04,9630.39
2022/03/19 20:00,SolarPower,4759.88,14390.27
2022/03/19 20:00,HydroPower,2407.02,16797.29
2022/03/19 20:00,WindPower,1440.21,18237.5
2022/03/19 20:00,Consume,7690.55,10546.95
2022/03/19 21:00,SolarPower,959.03,11505.98
2022/03/19 21:00,HydroPower,1439.06,12945.04
2022/03/19 21:00,WindPower,1383.53,14328.57
2022/03/19 21:00,Consume,961.4,13367.17
2022/03/19 22:00,SolarPower,3438.68,16805.85
2022/03/19 22:00,HydroPower,1978.49,18784.34
2022/03/19 22:00,WindPower,4063.44,22847.78
2022/03/19 22:00,Consume,6599.55,16248.23
2022/03/19 23:00,SolarPower,432.12,16680.35
2022/03/19 23:00,HydroPower,3703.79,20384.14
2022/03/19 23:00,WindPower,1092.77,21476.91
2022/03/19 23:00,Consume,7511.52,13965.39
2022/03/20 00:00,SolarPower,3550.31,17515.7
2022/03/20 00:00,HydroPower,1905.61,19421.31
2022/03/20 00:00,WindPower,1636.06,21057.37
2022/03/20 00:00,Consume,16122.15,4935.22
2022/03/20 01:00,SolarPower,4687.1,9622.32
2022/03/20 01:00,HydroPower,128.69,9751.01
2022/03/20 01:00,WindPower,3122.03,12873.04
2022/03/20 01:00,Consume,5729.27,7143.77
2022/03/20 02:00,SolarPower,1762.7,8906.47
2022/03/20 02:00,HydroPower,4917.28,13823.75
2022/03/20 02:00,WindPower,1778.72,15602.47
2022/03/20 02:00,Consume,2467.6,13134.87
2022/03/20 03:00,SolarPower,3155.77,16290.64
2022/03/20 03:00,HydroPower,2788.72,19079.36
2022/03/20 03:00,WindPower,2201.18,21280.54
2022/03/20 03:00,Consume,9936.68,11343.86
2022/03/20 04:00,SolarPower,1405.68,12749.54
2022/03/20 04:00,HydroPower,3109.13,15858.67
2022/03/20 04:00,WindPower,2091.37,17950.04
2022/03/20 04:00,Consume,3113.04,14837.0
2022/03/20 05:00,SolarPower,2608.21,17445.21
2022/03/20 05:00,HydroPower,2461.2,19906.41
2022/03/20 05:00,WindPower,2054.47,21960.88
2022/03/20 05:00,Consume,20108.57,1852.31
2022/03/20 06:00,SolarPower,1610.67,3462.98
2022/03/20 06:00,HydroPower,2520.83,5983.81
2022/03/20 06:00,WindPower,4505.23,10489.04
2022/03/20 06:00,Consume,8901.2,1587.84
2022/03/20 07:00,SolarPower,4230.0,5817.84
2022/03/20 07:00,HydroPower,2542.67,8360.51
2022/03/20 07:00,WindPower,1101.79,9462.3
2022/03/20 07:00,Consume,9139.79,322.51
2022/03/20 08:00,SolarPower,600.36,922.87
2022/03/20 08:00,HydroPower,1756.86,2679.73
2022/03/20 08:00,WindPower,2403.22,5082.95
2022/03/20 08:00,Consume,2871.65,2211.3
2022/03/20 09:00,SolarPower,4471.19,6682.49
2022/03/20 09:00,HydroPower,3310.78,9993.27
2022/03/20 09:00,WindPower,2722.1,12715.37
2022/03/20 09:00,Consume,3631.12,9084.25
2022/03/20 10:00,SolarPower,1042.53,10126.78
2022/03/20 10:00,HydroPower,1770.4,11897.18
2022/03/20 10:00,WindPower,4306.73,16203.91
2022/03/20 10:00,Consume,8287.92,7915.99
2022/03/20 11:00,SolarPower,4708.51,12624.5
2022/03/20 11:00,HydroPower,48.76,12673.26
2022/03/20 11:00,WindPower,2830.55,15503.81
